Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Mean_30,Rolling_Std_7,DayOfWeek,Month,DayOfMonth,DayOfYear,IsWeekend,Month_Sin,Month_Cos,DayOfYear_Sin,DayOfYear_Cos,Price_Cost_Ratio,Below_Reorder_Point
2024-03-27,SKU_1,WH_1,SUP_8,East,33.0,429.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,36.1,28.0,25.0,28.428571428571427,28.933333333333334,4.429339411136571,2.0,3.0,27.0,87.0,0,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1.468100358422939,0
2024-03-28,SKU_1,WH_1,SUP_8,North,40.0,389.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,34.14,33.0,26.0,29.571428571428573,28.9,4.429339411136576,3.0,3.0,28.0,88.0,0,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484,1.468100358422939,0
2024-03-29,SKU_1,WH_1,SUP_8,East,32.0,357.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,35.18,40.0,26.0,31.571428571428573,29.2,5.563486402641884,4.0,3.0,29.0,89.0,0,1.0,6.123233995736766e-17,0.9992500112396835,0.03872228089217446,1.468100358422939,1
2024-03-30,SKU_1,WH_1,SUP_8,North,27.0,793.0,14.0,379.0,463.0,13.95,20.48,0.0,0.0,27.62,32.0,27.0,32.42857142857143,29.333333333333332,4.995235825502253,5.0,3.0,30.0,90.0,1,1.0,6.123233995736766e-17,0.9997685019798909,0.021516097436222254,1.468100358422939,0
2024-03-31,SKU_1,WH_1,SUP_8,North,26.0,767.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,24.93,27.0,38.0,32.42857142857143,29.2,4.995235825502253,6.0,3.0,31.0,91.0,1,1.0,6.123233995736766e-17,0.9999907397361901,0.004303538296244289,1.468100358422939,0
2024-04-01,SKU_1,WH_1,SUP_8,West,32.0,735.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,31.76,26.0,29.0,30.714285714285715,28.966666666666665,4.820590756130974,0.0,4.0,1.0,92.0,0,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,1.468100358422939,0
2024-04-02,SKU_1,WH_1,SUP_8,North,33.0,702.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,34.83,32.0,28.0,31.142857142857142,29.1,4.775931721614535,1.0,4.0,2.0,93.0,0,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114,1.468100358422939,0
2024-04-03,SKU_1,WH_1,SUP_8,West,28.0,674.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,26.36,33.0,33.0,31.857142857142858,29.233333333333334,4.598136268408902,2.0,4.0,3.0,94.0,0,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,1.468100358422939,0
2024-04-04,SKU_1,WH_1,SUP_8,North,37.0,637.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,35.68,28.0,40.0,31.142857142857142,29.1,4.775931721614535,3.0,4.0,4.0,95.0,0,0.8660254037844387,-0.4999999999999998,0.9979171608653922,-0.06450844944931623,1.468100358422939,0
2024-04-05,SKU_1,WH_1,SUP_8,West,33.0,604.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,26.24,37.0,32.0,30.714285714285715,29.2,3.9036002917941524,4.0,4.0,5.0,96.0,0,0.8660254037844387,-0.4999999999999998,0.9966589017541702,-0.08167639533042241,1.468100358422939,0
2024-04-06,SKU_1,WH_1,SUP_8,North,33.0,571.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,32.07,33.0,27.0,30.857142857142858,29.266666666666666,3.9761191895520396,5.0,4.0,6.0,97.0,1,0.8660254037844387,-0.4999999999999998,0.9951053111006976,-0.09882013873287143,1.468100358422939,0
2024-04-07,SKU_1,WH_1,SUP_8,East,31.0,540.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,30.63,33.0,26.0,31.714285714285715,29.333333333333332,3.638419332360611,6.0,4.0,7.0,98.0,1,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041,1.468100358422939,0
2024-04-08,SKU_1,WH_1,SUP_8,North,50.0,490.0,14.0,379.0,0.0,13.95,20.48,1.0,0.0,53.2,31.0,32.0,32.42857142857143,29.166666666666668,2.699206232527353,0.0,4.0,8.0,99.0,0,0.8660254037844387,-0.4999999999999998,0.9911140639934547,-0.1330147065341959,1.468100358422939,0
2024-04-09,SKU_1,WH_1,SUP_8,North,35.0,455.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,41.43,50.0,33.0,35.0,29.966666666666665,7.141428428542872,1.0,4.0,9.0,100.0,0,0.8660254037844387,-0.4999999999999998,0.9886775902323405,-0.1500553983446526,1.468100358422939,0
2024-04-10,SKU_1,WH_1,SUP_8,North,32.0,423.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,33.89,35.0,28.0,35.285714285714285,30.3,7.087883692477999,2.0,4.0,10.0,101.0,0,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924,1.468100358422939,0
2024-04-11,SKU_1,WH_1,SUP_8,East,49.0,374.0,14.0,379.0,0.0,13.95,20.48,1.0,0.0,50.21,32.0,37.0,35.857142857142854,30.566666666666666,6.54289873141287,3.0,4.0,11.0,102.0,0,0.8660254037844387,-0.4999999999999998,0.9829265519799822,-0.18399835165768005,1.468100358422939,1
2024-04-12,SKU_1,WH_1,SUP_8,South,32.0,794.0,14.0,379.0,452.0,13.95,20.48,0.0,0.0,36.07,49.0,33.0,37.57142857142857,31.3,8.24332341670405,4.0,4.0,12.0,103.0,0,0.8660254037844387,-0.4999999999999998,0.9796136916454901,-0.20089055513063506,1.468100358422939,0
2024-04-13,SKU_1,WH_1,SUP_8,South,27.0,767.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,27.61,32.0,33.0,37.42857142857143,31.333333333333332,8.343802947040874,5.0,4.0,13.0,104.0,1,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177,1.468100358422939,0
2024-04-14,SKU_1,WH_1,SUP_8,South,29.0,738.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,25.47,27.0,31.0,36.57142857142857,31.4,9.144345117013462,6.0,4.0,14.0,105.0,1,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985,1.468100358422939,0
2024-04-15,SKU_1,WH_1,SUP_8,West,28.0,710.0,14.0,379.0,0.0,13.95,20.48,1.0,0.0,23.78,29.0,50.0,36.285714285714285,31.4,9.375753937938123,0.0,4.0,15.0,106.0,0,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935,1.468100358422939,0
2024-04-16,SKU_1,WH_1,SUP_8,West,30.0,680.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,32.48,28.0,35.0,33.142857142857146,31.366666666666667,7.51506423633163,1.0,4.0,16.0,107.0,0,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742,1.468100358422939,0
2024-04-17,SKU_1,WH_1,SUP_8,South,19.0,661.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,23.71,30.0,32.0,32.42857142857143,31.533333333333335,7.546680127869549,2.0,4.0,17.0,108.0,0,0.8660254037844387,-0.4999999999999998,0.9587178169872964,-0.2843591872810034,1.468100358422939,0
2024-04-18,SKU_1,WH_1,SUP_8,South,21.0,640.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,19.73,19.0,49.0,30.571428571428573,31.266666666666666,9.107819769427868,3.0,4.0,18.0,109.0,0,0.8660254037844387,-0.4999999999999998,0.9536809966304457,-0.30081980763566735,1.468100358422939,0
2024-04-19,SKU_1,WH_1,SUP_8,North,31.0,609.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,28.52,21.0,32.0,26.571428571428573,31.2,4.790864322059328,4.0,4.0,19.0,110.0,0,0.8660254037844387,-0.4999999999999998,0.9483615800121715,-0.3171912885891061,1.468100358422939,0
2024-04-20,SKU_1,WH_1,SUP_8,West,26.0,583.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,21.74,31.0,27.0,26.428571428571427,31.4,4.613644360558615,5.0,4.0,20.0,111.0,1,0.8660254037844387,-0.4999999999999998,0.9427611433904207,-0.3334687789181868,1.468100358422939,0
2024-04-21,SKU_1,WH_1,SUP_8,South,27.0,556.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,28.37,26.0,29.0,26.285714285714285,31.4,4.608480795022939,6.0,4.0,21.0,112.0,1,0.8660254037844387,-0.4999999999999998,0.9368813462954315,-0.3496474552512284,1.468100358422939,0
2024-04-22,SKU_1,WH_1,SUP_8,East,29.0,527.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,30.17,27.0,28.0,26.0,31.433333333333334,4.4721359549995805,0.0,4.0,22.0,113.0,0,0.8660254037844387,-0.4999999999999998,0.9307239310379795,-0.36572252349726897,1.468100358422939,0
2024-04-23,SKU_1,WH_1,SUP_8,North,30.0,497.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,30.04,29.0,30.0,26.142857142857142,31.5,4.5617456975947075,1.0,4.0,23.0,114.0,0,0.8660254037844387,-0.4999999999999998,0.9242907221930934,-0.3816892202666588,1.468100358422939,0
2024-04-24,SKU_1,WH_1,SUP_8,East,26.0,471.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,26.65,30.0,19.0,26.142857142857142,31.233333333333334,4.5617456975947075,2.0,4.0,24.0,115.0,0,0.8660254037844387,-0.4999999999999998,0.9175836260593937,-0.39754281428255595,1.468100358422939,0
2024-04-25,SKU_1,WH_1,SUP_8,North,26.0,445.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,31.58,26.0,21.0,27.142857142857142,31.133333333333333,3.3380918415851304,3.0,4.0,25.0,116.0,0,0.8660254037844387,-0.4999999999999998,0.9106046300942163,-0.4132786077829042,1.468100358422939,0
2024-04-26,SKU_1,WH_1,SUP_8,East,36.0,409.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,33.89,26.0,31.0,27.857142857142858,31.066666666666666,2.1157009420498376,4.0,4.0,26.0,117.0,0,0.8660254037844387,-0.4999999999999998,0.9033558023246845,-0.4288919379124835,1.468100358422939,0
2024-04-27,SKU_1,WH_1,SUP_8,West,39.0,370.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,36.58,36.0,26.0,28.571428571428573,31.166666666666668,3.6449573777637516,5.0,4.0,27.0,118.0,1,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132,1.468100358422939,1
2024-04-28,SKU_1,WH_1,SUP_8,West,22.0,725.0,14.0,379.0,377.0,13.95,20.48,0.0,0.0,26.77,39.0,27.0,30.428571428571427,31.133333333333333,5.126959555693264,6.0,4.0,28.0,119.0,1,0.8660254037844387,-0.4999999999999998,0.8880573226294932,-0.45973273945210397,1.468100358422939,0
2024-04-29,SKU_1,WH_1,SUP_8,North,30.0,695.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,35.63,22.0,29.0,29.714285714285715,30.8,5.964178784328043,0.0,4.0,29.0,120.0,0,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995,1.468100358422939,0
2024-04-30,SKU_1,WH_1,SUP_8,North,21.0,674.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,23.04,30.0,30.0,29.857142857142858,30.9,5.956189257922438,1.0,4.0,30.0,121.0,0,0.8660254037844387,-0.4999999999999998,0.8717063187093219,-0.49002866642905923,1.468100358422939,0
2024-05-01,SKU_1,WH_1,SUP_8,South,41.0,633.0,14.0,379.0,0.0,13.95,20.48,1.0,0.0,45.43,21.0,26.0,28.571428571428573,30.733333333333334,6.827814263660644,2.0,5.0,1.0,122.0,0,0.49999999999999994,-0.8660254037844387,0.8631421280499114,-0.5049610547215204,1.468100358422939,0
2024-05-02,SKU_1,WH_1,SUP_8,North,29.0,604.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,32.11,41.0,26.0,30.714285714285715,31.033333333333335,8.118174789000426,3.0,5.0,2.0,123.0,0,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155,1.468100358422939,0
2024-05-03,SKU_1,WH_1,SUP_8,West,34.0,570.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,32.59,29.0,36.0,31.142857142857142,30.9,7.9041881604748445,4.0,5.0,3.0,124.0,0,0.49999999999999994,-0.8660254037844387,0.8452490573530633,-0.5343725582809786,1.468100358422939,0
2024-05-04,SKU_1,WH_1,SUP_8,North,45.0,525.0,14.0,379.0,0.0,13.95,20.48,1.0,0.0,42.97,34.0,39.0,30.857142857142858,31.1,7.733661733585458,5.0,5.0,4.0,125.0,1,0.49999999999999994,-0.8660254037844387,0.8359254794186372,-0.548842958284719,1.468100358422939,0
2024-05-05,SKU_1,WH_1,SUP_8,South,37.0,488.0,14.0,379.0,0.0,13.95,20.48,1.0,0.0,37.84,45.0,22.0,31.714285714285715,31.366666666666667,9.013217807092841,6.0,5.0,5.0,126.0,1,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186,1.468100358422939,0
2024-05-06,SKU_1,WH_1,SUP_8,North,29.0,459.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,27.55,37.0,30.0,33.857142857142854,31.5,8.0504362496404,0.0,5.0,6.0,127.0,0,0.49999999999999994,-0.8660254037844387,0.8165380514459161,-0.5772916165517272,1.468100358422939,0
2024-05-07,SKU_1,WH_1,SUP_8,North,36.0,423.0,14.0,379.0,0.0,13.95,20.48,1.0,0.0,36.14,29.0,21.0,33.714285714285715,31.366666666666667,8.13867896148359,1.0,5.0,7.0,128.0,0,0.49999999999999994,-0.8660254037844387,0.8064799463209448,-0.5912614448635781,1.468100358422939,0
2024-05-08,SKU_1,WH_1,SUP_8,North,24.0,399.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,28.07,36.0,41.0,35.857142857142854,31.533333333333335,5.899959644736928,2.0,5.0,8.0,129.0,0,0.49999999999999994,-0.8660254037844387,0.7961828637826158,-0.6050560696488488,1.468100358422939,0
2024-05-09,SKU_1,WH_1,SUP_8,North,21.0,378.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,22.61,24.0,29.0,33.42857142857143,30.666666666666668,6.8521807442872715,3.0,5.0,9.0,130.0,0,0.49999999999999994,-0.8660254037844387,0.7856498550787147,-0.6186714032625031,1.468100358422939,1
2024-05-10,SKU_1,WH_1,SUP_8,East,27.0,668.0,14.0,379.0,317.0,13.95,20.48,0.0,0.0,25.72,21.0,34.0,32.285714285714285,30.2,8.240434570140227,4.0,5.0,10.0,131.0,0,0.49999999999999994,-0.8660254037844387,0.7748840413670407,-0.6321034111873487,1.468100358422939,0
2024-05-11,SKU_1,WH_1,SUP_8,North,28.0,640.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,31.46,27.0,45.0,31.285714285714285,30.033333333333335,8.420496535523428,5.0,5.0,11.0,132.0,1,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501,1.468100358422939,0
2024-05-12,SKU_1,WH_1,SUP_8,East,29.0,611.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,33.03,28.0,37.0,28.857142857142858,29.333333333333332,5.871642911161276,6.0,5.0,12.0,133.0,1,0.49999999999999994,-0.8660254037844387,0.7526668275320084,-0.6584015846980488,1.468100358422939,0
2024-05-13,SKU_1,WH_1,SUP_8,South,30.0,581.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,34.11,29.0,29.0,27.714285714285715,29.233333333333334,4.680252333449748,0.0,5.0,13.0,134.0,0,0.49999999999999994,-0.8660254037844387,0.741222010848596,-0.6712599575675313,1.468100358422939,0
2024-05-14,SKU_1,WH_1,SUP_8,South,28.0,553.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,30.41,30.0,36.0,27.857142857142858,29.333333333333332,4.740906081772807,1.0,5.0,14.0,135.0,0,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106,1.468100358422939,0
2024-05-15,SKU_1,WH_1,SUP_8,East,18.0,535.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,22.33,28.0,24.0,26.714285714285715,29.3,3.1471831698777453,2.0,5.0,15.0,136.0,0,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,1.468100358422939,0
2024-05-16,SKU_1,WH_1,SUP_8,North,28.0,507.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,33.16,18.0,21.0,25.857142857142858,28.966666666666665,4.525062483125536,3.0,5.0,16.0,137.0,0,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596,1.468100358422939,0
2024-05-17,SKU_1,WH_1,SUP_8,East,35.0,472.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,30.86,28.0,27.0,26.857142857142858,28.9,4.017817460121475,4.0,5.0,17.0,138.0,0,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,1.468100358422939,0
2024-05-18,SKU_1,WH_1,SUP_8,North,25.0,447.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,29.26,35.0,28.0,28.0,29.433333333333334,5.066228051190214,5.0,5.0,18.0,139.0,1,0.49999999999999994,-0.8660254037844387,0.6807734094770161,-0.7324940716135789,1.468100358422939,0
2024-05-19,SKU_1,WH_1,SUP_8,South,25.0,422.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,20.01,25.0,29.0,27.571428571428573,29.566666666666666,5.191568255583359,6.0,5.0,19.0,140.0,1,0.49999999999999994,-0.8660254037844387,0.6680638642135335,-0.7441039398713607,1.468100358422939,0
2024-05-20,SKU_1,WH_1,SUP_8,East,20.0,402.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,18.19,25.0,30.0,27.0,29.366666666666667,5.22812904711936,0.0,5.0,20.0,141.0,0,0.49999999999999994,-0.8660254037844387,0.6551563572090853,-0.7554933140726803,1.468100358422939,0
2024-05-21,SKU_1,WH_1,SUP_8,West,28.0,374.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,25.18,20.0,28.0,25.571428571428573,29.166666666666668,5.623081683476363,1.0,5.0,21.0,142.0,0,0.49999999999999994,-0.8660254037844387,0.6420547132365637,-0.766658819300159,1.468100358422939,1
2024-05-22,SKU_1,WH_1,SUP_8,North,31.0,697.0,14.0,379.0,354.0,13.95,20.48,0.0,0.0,30.29,28.0,18.0,25.571428571428573,29.2,5.623081683476363,2.0,5.0,22.0,143.0,0,0.49999999999999994,-0.8660254037844387,0.6287628145958344,-0.777597146973627,1.468100358422939,0
2024-05-23,SKU_1,WH_1,SUP_8,North,24.0,673.0,14.0,379.0,0.0,13.95,20.48,1.0,0.0,25.51,31.0,28.0,27.428571428571427,29.266666666666666,4.790864322059312,3.0,5.0,23.0,144.0,0,0.49999999999999994,-0.8660254037844387,0.6152845999633276,-0.7883050558305255,1.468100358422939,0
2024-05-24,SKU_1,WH_1,SUP_8,North,21.0,652.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,19.32,24.0,35.0,26.857142857142858,29.066666666666666,4.947341758580088,4.0,5.0,24.0,145.0,0,0.49999999999999994,-0.8660254037844387,0.6016240632249226,-0.7987793728863649,1.468100358422939,0
2024-05-25,SKU_1,WH_1,SUP_8,South,15.0,637.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,16.54,21.0,25.0,24.857142857142858,28.9,3.8047589248453297,5.0,5.0,25.0,146.0,1,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,1.468100358422939,0
2024-05-26,SKU_1,WH_1,SUP_8,North,35.0,602.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,35.11,15.0,25.0,23.428571428571427,28.533333333333335,5.318431562567474,6.0,5.0,26.0,147.0,1,0.49999999999999994,-0.8660254037844387,0.5737722679043246,-0.8190148866680801,1.468100358422939,0
2024-05-27,SKU_1,WH_1,SUP_8,West,35.0,567.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,34.41,35.0,20.0,24.857142857142858,28.5,6.91444313083299,0.0,5.0,27.0,148.0,0,0.49999999999999994,-0.8660254037844387,0.5595892624101765,-0.8287700871745038,1.468100358422939,0
2024-05-28,SKU_1,WH_1,SUP_8,North,29.0,538.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,27.14,35.0,28.0,27.0,28.366666666666667,7.461009761866453,1.0,5.0,28.0,149.0,0,0.49999999999999994,-0.8660254037844387,0.545240438540651,-0.8382797052177744,1.468100358422939,0
2024-05-29,SKU_1,WH_1,SUP_8,West,25.0,513.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,25.95,29.0,31.0,27.142857142857142,28.6,7.492853738253336,2.0,5.0,29.0,150.0,0,0.49999999999999994,-0.8660254037844387,0.5307300481619334,-0.8475409228928311,1.468100358422939,0
2024-05-30,SKU_1,WH_1,SUP_8,West,17.0,496.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,21.1,25.0,24.0,26.285714285714285,28.433333333333334,7.319250547113985,3.0,5.0,30.0,151.0,0,0.49999999999999994,-0.8660254037844387,0.5160623910158528,-0.8565509959010036,1.468100358422939,0
2024-05-31,SKU_1,WH_1,SUP_8,East,27.0,469.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,24.65,17.0,21.0,25.285714285714285,28.3,8.118174789000397,4.0,5.0,31.0,152.0,0,0.49999999999999994,-0.8660254037844387,0.5012418134457758,-0.865307254363206,1.468100358422939,0
2024-06-01,SKU_1,WH_1,SUP_8,South,20.0,449.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,20.24,27.0,15.0,26.142857142857142,27.833333333333332,7.904188160474816,5.0,6.0,1.0,153.0,1,1.2246467991473532e-16,-1.0,0.48627270710869,-0.8738071036110808,1.468100358422939,0
2024-06-02,SKU_1,WH_1,SUP_8,East,20.0,429.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,19.32,20.0,35.0,26.857142857142858,27.533333333333335,6.890296835129116,6.0,6.0,2.0,154.0,1,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537,1.468100358422939,0
2024-06-03,SKU_1,WH_1,SUP_8,West,21.0,408.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,17.76,20.0,35.0,24.714285714285715,27.066666666666666,6.237368187365695,0.0,6.0,3.0,155.0,0,1.2246467991473532e-16,-1.0,0.4559066935084588,-0.8900275764346767,1.468100358422939,0
2024-06-04,SKU_1,WH_1,SUP_8,South,22.0,386.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,15.67,21.0,29.0,22.714285714285715,26.266666666666666,4.3479606604431815,1.0,6.0,4.0,156.0,0,1.2246467991473532e-16,-1.0,0.440518784350495,-0.8977433935342337,1.468100358422939,0
2024-06-05,SKU_1,WH_1,SUP_8,East,19.0,367.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,18.99,22.0,25.0,21.714285714285715,25.766666666666666,3.3523268393900354,2.0,6.0,5.0,157.0,0,1.2246467991473532e-16,-1.0,0.42500033996955416,-0.9051931898913974,1.468100358422939,1
2024-06-06,SKU_1,WH_1,SUP_8,East,34.0,768.0,14.0,379.0,435.0,13.95,20.48,0.0,0.0,38.17,19.0,17.0,20.857142857142858,25.433333333333334,3.132015933791415,3.0,6.0,6.0,158.0,0,1.2246467991473532e-16,-1.0,0.4093559588156213,-0.9123747579707273,1.468100358422939,0
2024-06-07,SKU_1,WH_1,SUP_8,West,27.0,741.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,26.13,34.0,27.0,23.285714285714285,25.366666666666667,5.407226205560008,4.0,6.0,7.0,159.0,0,1.2246467991473532e-16,-1.0,0.39359027665646673,-0.9192859697186104,1.468100358422939,0
2024-06-08,SKU_1,WH_1,SUP_8,South,16.0,725.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,17.69,27.0,20.0,23.285714285714285,25.466666666666665,5.407226205560008,5.0,6.0,8.0,160.0,1,1.2246467991473532e-16,-1.0,0.3777079652039649,-0.9259247771938498,1.468100358422939,0
2024-06-09,SKU_1,WH_1,SUP_8,South,22.0,703.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,15.17,16.0,20.0,22.714285714285715,25.3,5.992058236095634,6.0,6.0,9.0,161.0,1,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133,1.468100358422939,0
2024-06-10,SKU_1,WH_1,SUP_8,East,19.0,684.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,17.36,22.0,21.0,23.0,25.133333333333333,5.8878405775518665,0.0,6.0,10.0,162.0,0,1.2246467991473532e-16,-1.0,0.3456123126707335,-0.9383773917408641,1.468100358422939,0
2024-06-11,SKU_1,WH_1,SUP_8,East,24.0,660.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,26.72,19.0,22.0,22.714285714285715,24.833333333333332,6.047431568147603,1.0,6.0,11.0,163.0,0,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993,1.468100358422939,0
2024-06-12,SKU_1,WH_1,SUP_8,West,20.0,640.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,22.27,24.0,19.0,23.0,24.666666666666668,6.055300708194952,2.0,6.0,12.0,164.0,0,1.2246467991473532e-16,-1.0,0.3131070409358269,-0.9497178427914316,1.468100358422939,0
2024-06-13,SKU_1,WH_1,SUP_8,East,25.0,615.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,27.5,20.0,34.0,23.142857142857142,24.333333333333332,5.956189257922393,3.0,6.0,13.0,165.0,0,1.2246467991473532e-16,-1.0,0.29671281927349075,-0.9549667548552551,1.468100358422939,0
2024-06-14,SKU_1,WH_1,SUP_8,South,27.0,588.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,24.71,25.0,27.0,21.857142857142858,24.233333333333334,3.80475892484531,4.0,6.0,14.0,166.0,0,1.2246467991473532e-16,-1.0,0.2802306751992159,-0.9599326896597447,1.468100358422939,0
2024-06-15,SKU_1,WH_1,SUP_8,West,23.0,565.0,14.0,379.0,0.0,13.95,20.48,1.0,0.0,24.92,27.0,16.0,21.857142857142858,24.533333333333335,3.80475892484531,5.0,6.0,15.0,167.0,1,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435,1.468100358422939,0
2024-06-16,SKU_1,WH_1,SUP_8,West,23.0,542.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,20.29,23.0,22.0,22.857142857142858,24.366666666666667,2.7945525240230187,6.0,6.0,16.0,168.0,1,1.2246467991473532e-16,-1.0,0.24702218048093552,-0.9690098257244062,1.468100358422939,0
2024-06-17,SKU_1,WH_1,SUP_8,North,26.0,516.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,26.03,23.0,19.0,23.0,23.966666666666665,2.768874620972624,0.0,6.0,17.0,169.0,0,1.2246467991473532e-16,-1.0,0.23030567023061221,-0.9731183372332619,1.468100358422939,0
2024-06-18,SKU_1,WH_1,SUP_8,South,21.0,495.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,19.78,26.0,24.0,24.0,24.0,2.309401076758432,1.0,6.0,18.0,170.0,0,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,1.468100358422939,0
2024-06-19,SKU_1,WH_1,SUP_8,West,14.0,481.0,14.0,379.0,0.0,13.95,20.48,0.0,0.0,14.69,21.0,20.0,23.571428571428573,23.866666666666667,2.572750982712332,2.0,6.0,19.0,171.0,0,1.2246467991473532e-16,-1.0,0.19667288979357647,-0.980469160361632,1.468100358422939,0
